0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
drive/My Drive/faces94/male/svkriz/svkriz.2.jpg,0.292945,0.0,0.75927085,0.0,1.2093676,0.49401212,0.0,0.5955029,0.07735138,0.0,0.0,0.0,0.92883223,0.0,1.1107764,0.0,1.1133221,0.0,0.6229054,1.5703695,0.9128608,2.1782336,0.0,0.67387474,0.0,0.3211959,0.0,1.5548573,0.5643907,0.0,0.0,0.9112188,0.0,0.2187607,0.0,0.45279372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39127243,0.0,0.0,0.0,0.6137307,0.0,1.1290435,1.2220045,1.1484888,0.0,1.9881159,0.0,0.0,0.0,0.0,0.6916685,0.0,0.0,0.0,0.4808044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283526,0.07345158,0.1520759,0.0,0.10216524,0.12551996,0.0,1.3104774,0.0,0.0,0.46397644,0.14194578,0.0,0.0,0.0,0.6275099,0.24274367,0.0,0.0,0.0,0.0,0.0,0.0,1.1208801,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.19.jpg,0.0,0.0,0.14729913,0.0,1.8201948,1.6450231,0.5448093,1.0625393,0.0,0.0,0.0,0.0,0.44847625,0.0,1.6270399,0.0,1.2377924,0.0,1.4859588,1.3465155,0.52522635,0.6076535,0.0,1.5007702,0.0,0.24016514,0.0,2.1665335,0.41215146,0.0,0.0,0.12354036,0.0,0.0,0.0,0.5116432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34198245,0.0,0.0,0.0,0.40646014,0.0,1.1165301,0.9883341,1.2637197,0.0,0.74867064,0.0,0.05040452,0.0,0.0,0.0,0.0,0.0,0.0,0.4879919,0.033483293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1014712,0.0,0.0,0.0,0.0,1.0310302,0.0,0.0,1.2823986,0.72838825,0.0,0.0,0.0,0.0,0.0,0.0,1.016046,0.0,0.0,0.0,0.0,0.41550085,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.3.jpg,0.45829722,0.0,0.5694378,0.0,1.0745183,0.0,0.0,0.67199844,0.33286485,0.0,0.0,0.0,1.0300995,0.37207308,1.3608886,0.0,0.56474245,0.0,0.3786388,1.932961,0.9326774,2.2200434,0.0,0.64673615,0.0,0.87119937,0.0,0.9235012,0.6123965,0.0,0.0,0.8771509,0.0,0.6737743,0.0,0.13084482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06739957,0.0,0.0,0.0,1.0810571,0.6817925,0.98194563,0.8202603,1.489642,0.0,2.1485233,0.0,0.0,0.0,0.0,1.1810675,0.0,0.0,0.0,0.5116884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64019746,0.6737727,0.0,0.0,0.0,0.39742666,0.0,1.0681316,0.2526306,0.0,0.0,0.20891982,0.0,0.0,0.0,0.9769349,0.7946627,0.0,0.0,0.0,0.0,0.0,0.0014440743,1.5903974,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.18.jpg,0.0,0.0,0.41391274,0.0,1.9741806,1.3432044,0.6652206,1.105298,0.0,0.0,0.0,0.0,0.41234353,0.0,1.4989055,0.0,1.1635221,0.0,1.4089366,1.5464259,0.6060599,1.0423317,0.0,1.176895,0.0,0.09360626,0.0,2.2509966,0.5037653,0.0,0.0,0.044870377,0.0,0.0,0.0,0.63313115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43487403,0.0,0.0,0.0,0.04463563,0.0,1.1318504,1.2228028,1.4344736,0.0,1.2646596,0.0,0.0,0.0,0.0,0.02105987,0.0,0.0,0.0,0.59600264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749345,0.0,0.0,0.0,0.0,0.738162,0.0,0.0,1.1902376,0.75686353,0.0,0.0,0.039455533,0.06510914,0.0,0.0,0.7980666,0.0,0.0,0.0,0.0,0.7669287,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.13.jpg,0.16269386,0.0,0.5260966,0.013564493,1.2297336,1.2057506,0.11757301,0.4814575,0.0,0.0,0.0,0.0,0.7205944,0.0,1.2085927,0.0,1.0922756,0.0,0.81566024,1.4235761,1.1723633,1.4801579,0.0,1.2441814,0.0,0.24893615,0.0,1.5623322,0.6888329,0.0,0.0,0.36263382,0.0,0.0,0.0,0.17801878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373873,0.0,0.0,0.0,0.6525361,0.0,1.1771725,1.1669203,1.2818525,0.0,0.8932035,0.0,0.32096282,0.0,0.0,0.29477876,0.4015442,0.0,0.0,0.5580986,0.0015963202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83025086,0.0,0.0,0.0,0.0,1.3214272,0.0,0.0,0.8999739,0.1683861,0.0,0.0,0.0,0.49784508,0.0,0.0,0.19278945,0.0,0.0,0.0,0.0,0.6701086,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.20.jpg,0.0,0.0,0.079060055,0.0,1.8731226,2.00631,0.29037306,1.335468,0.0,0.23218517,0.0,0.0,0.44504613,0.0,1.4464862,0.0,1.4276354,0.0,1.2562419,1.0156615,0.5362203,0.16318269,0.0,1.8740791,0.0,0.0,0.0,2.0980484,0.22970018,0.0,0.0,0.0,0.0,0.0,0.0,0.25286207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44534028,0.0,0.0,0.0,0.53821003,0.0,0.8295088,0.66727805,1.069442,0.0,0.5164034,0.0,0.55303323,0.0,0.0,0.0,0.023731139,0.0,0.0,0.6283152,0.2926614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999337,0.0,0.3492974,0.0,0.0,1.1618688,0.0,0.0,1.6791512,0.6877066,0.0,0.0,0.017040282,0.0,0.0,0.0,1.0805018,0.0,0.0,0.0,0.0,0.4747244,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.1.jpg,0.11955582,0.0,0.6129956,0.0,1.4179397,1.1213527,0.0,0.9860574,0.0,0.0,0.0,0.0,0.8315329,0.0,1.0573568,0.0,1.3978636,0.0,0.740525,1.1255625,0.69289005,1.4645067,0.0,1.1113421,0.0,0.048020937,0.0,1.9600828,0.2779467,0.0,0.0,0.4467539,0.0,0.0,0.0,0.44254106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132278,0.0,0.0,0.0,0.3371481,0.0,1.0214306,0.9618816,0.81144154,0.0,1.5260419,0.0,0.5235413,0.0,0.0,0.0,0.0,0.060948353,0.0,0.896507,0.14039667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24772404,0.0,0.46648777,0.0,0.4334518,0.0,0.0,1.4522429,0.0,0.0,1.4512504,0.03736811,0.0,0.0,0.0,0.018649502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736517,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.7.jpg,0.5811766,0.0,0.5553772,0.0,0.9998913,0.035535112,0.0,0.4284285,0.2928001,0.0,0.0,0.0,0.9080614,0.05165463,1.4327371,0.0,0.37069416,0.0,0.4605859,2.1763055,1.184436,2.1394346,0.0,0.87363285,0.0,1.0189893,0.0,0.73584384,0.7562217,0.0,0.0,0.8178536,0.0,0.7018304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20913981,0.0,0.0,0.0,1.1318594,0.91187286,1.3029143,1.1349893,1.7974372,0.0,1.6321949,0.0,0.0,0.0,0.0,1.3124301,0.0,0.0,0.0,0.44951108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29708347,0.8309871,0.0,0.0,0.0,0.37966368,0.0,1.1444368,0.0,0.0,0.0,0.1931088,0.0,0.0,0.0,1.2643348,0.49315068,0.0,0.0,0.0,0.0,0.0,0.0,1.4169474,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.5.jpg,0.608014,0.0,0.44845504,0.0,1.1040922,0.0,0.0,0.83144647,0.40518123,0.0,0.0,0.0,1.0080987,0.7010828,1.4795628,0.0,0.122593306,0.0,0.16979069,2.0831332,1.035088,2.0877473,0.14283946,0.770489,0.0,1.1490129,0.0,0.45175955,0.58412814,0.0,0.0,0.63731426,0.0,0.85374695,0.0,0.0,0.0,0.0,0.0,0.0,0.009825986,0.0,0.0,0.0,0.0,0.0102844415,0.0,1.2729903,1.2414738,1.0121841,0.6125454,1.7152542,0.0,1.851725,0.0,0.0,0.0,0.03933072,1.3736398,0.0,0.0,0.0,0.7026544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31638497,1.0060065,0.0,0.0,0.0,0.57766134,0.0,0.8371531,0.27429026,0.0,0.0,0.28576878,0.0,0.0,0.0,1.0570359,0.7443023,0.0,0.0,0.0,0.0,0.0,0.2914086,1.8409219,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.6.jpg,0.5236894,0.0,0.4468519,0.0,0.979288,0.0,0.0,0.5676906,0.354121,0.0,0.0,0.0,0.9778647,0.38039377,1.5237476,0.0,0.2661641,0.0,0.38261902,2.1201322,1.0810328,2.143845,0.044587094,0.78259426,0.0,1.1062131,0.0,0.6408956,0.7064638,0.0,0.0,0.77326745,0.0,0.7990063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06815573,0.0,0.0,0.0,1.2780257,1.0457104,1.1131073,0.8586458,1.7208676,0.0,1.8379451,0.0,0.0,0.0,0.045395143,1.3447522,0.0,0.0,0.0,0.496315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36785066,0.8740211,0.0,0.0,0.0,0.4959096,0.0,1.0436628,0.1738152,0.0,0.0,0.22327608,0.0,0.0,0.0,1.2052764,0.75000674,0.0,0.0,0.0,0.0,0.0,0.11116727,1.6232767,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.4.jpg,0.51514065,0.0,0.43370807,0.0,1.067912,0.0,0.0,0.8727924,0.39639926,0.0,0.0,0.0,1.0174446,0.670494,1.439374,0.0,0.15061298,0.0,0.19658768,2.0124798,0.9842888,2.0638535,0.0995888,0.74379045,0.0,1.1234251,0.0,0.52450645,0.50413716,0.0,0.0,0.6213954,0.0,0.83169764,0.0,0.0,0.0,0.0,0.0,0.0,0.016082115,0.0,0.0,0.0,0.0,0.057361968,0.0,1.2308509,1.1340412,0.9551466,0.5926681,1.6362396,0.0,1.9294533,0.0,0.0,0.0,0.01231309,1.3342345,0.0,0.0,0.0,0.6756613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339671,0.89304924,0.0,0.0,0.0,0.6066664,0.0,0.85631406,0.31194696,0.0,0.0,0.2689202,0.0,0.0,0.0,1.0056586,0.79931635,0.0,0.0,0.0,0.0,0.0,0.31572875,1.8024998,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.9.jpg,0.5306641,0.0,0.59642076,0.0,1.0198128,0.52014875,0.0,0.2943591,0.08464843,0.0,0.0,0.0,0.93284,0.0,1.3339292,0.0,0.51779443,0.0,0.6496017,2.113711,1.3670539,2.161293,0.0,0.9486631,0.0,0.8564272,0.0,0.9226051,0.80787027,0.0,0.0,0.761234,0.0,0.35485035,0.0,0.10379821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29933572,0.0,0.0,0.0,0.9887031,0.6487839,1.4456702,1.3958539,1.7072443,0.0,1.294379,0.0,0.0,0.0,0.0,1.2059042,0.111824505,0.0,0.0,0.31567785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086098164,0.6616275,0.3372466,0.0,0.0,0.2896876,0.0,1.3004206,0.0,0.0,0.0,0.19989638,0.0,0.0,0.0,1.2493887,0.14175373,0.0,0.0,0.0,0.0,0.0,0.0,1.0343626,0.101211786,0.0
drive/My Drive/faces94/male/svkriz/svkriz.12.jpg,0.21606281,0.0,0.46713623,0.12303525,1.2174058,1.3446978,0.047575343,0.47146252,0.0,0.0,0.0,0.0,0.77106696,0.0,1.1963899,0.0,1.0890462,0.0,0.824984,1.4883783,1.2002815,1.4226828,0.0,1.3455473,0.0,0.28132737,0.0,1.5386508,0.70023954,0.0,0.0,0.39471802,0.0,0.0,0.0,0.17813179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50285447,0.0,0.0,0.0,0.6800434,0.0,1.2268538,1.16701,1.2872951,0.0,0.6943343,0.0,0.37805036,0.0,0.0,0.28728923,0.51658404,0.0,0.0,0.5674497,0.009161062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95187956,0.0,0.0,0.0,0.0,1.4056066,0.0,0.0,0.94781643,0.18712519,0.0,0.0,0.0,0.53237945,0.0,0.0,0.22771859,0.0,0.0,0.0,0.0,0.5454413,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.10.jpg,0.3992343,0.0,0.6432323,0.0,1.1006098,0.8011592,0.04758163,0.25363708,0.0,0.0,0.0,0.0,0.9075485,0.0,1.2526314,0.0,0.80977833,0.0,0.71643674,1.927759,1.3984423,2.1170025,0.0,0.9857265,0.0,0.63771576,0.0,1.2476736,0.85508794,0.0,0.0,0.7402736,0.0,0.11631726,0.0,0.24101114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966552,0.0,0.0,0.0,0.85027313,0.23393244,1.4144721,1.4671845,1.5599207,0.0,1.2028815,0.0,0.0,0.0,0.0,0.9549441,0.32690382,0.0,0.0,0.27044758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740025,0.593334,0.0,0.0,0.124647215,0.0,1.3574084,0.0,0.0,0.13476819,0.19796087,0.0,0.0,0.0,1.1137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052418,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.11.jpg,0.3465896,0.0,0.578695,0.0,1.1391199,1.034816,0.0303277,0.24927746,0.0,0.0,0.0,0.0,0.9082205,0.0,1.2456024,0.0,0.917318,0.0,0.7868833,1.83472,1.394409,1.9600857,0.0,1.1115322,0.0,0.55067885,0.0,1.3616786,0.8359233,0.0,0.0,0.69909054,0.0,0.0,0.0,0.26616433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4255324,0.0,0.0,0.0,0.8414921,0.03443436,1.3996133,1.4338956,1.4647616,0.0,0.99187076,0.0,0.056144513,0.0,0.0,0.79825723,0.4756021,0.0,0.0,0.29577312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23676395,0.7931491,0.0,0.0,0.05547431,0.0,1.4502501,0.0,0.0,0.3591324,0.21006691,0.0,0.0,0.0,0.9955752,0.0,0.0,0.070773974,0.0,0.0,0.0,0.0,0.64196837,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.16.jpg,0.19845495,0.0,0.58956826,0.0,1.7934018,0.99949497,0.10521278,1.2670697,0.0,0.0,0.0,0.0,0.6884686,0.0,1.182758,0.0,1.5545291,0.0,0.9367944,1.2794328,0.41367966,1.3889729,0.0,1.0146649,0.0,0.0,0.0,2.0967913,0.41189125,0.0,0.0,0.48295158,0.0,0.013076809,0.0,0.4989455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48923266,0.0,0.0,0.0,0.11186829,0.0,1.004506,0.9746255,1.0040401,0.027569529,1.8207712,0.0,0.23037204,0.0,0.0,0.0,0.0,0.034366973,0.0,0.950555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24017504,0.0,0.10351645,0.0,0.3624498,0.0,0.0,1.0258555,0.0,0.0,1.5105801,0.39018512,0.0,0.0,0.0,0.0,0.0,0.0,0.18860006,0.0,0.0,0.0,0.0,1.1354191,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.15.jpg,0.0,0.0,0.6793339,0.0,1.8579068,0.53813237,0.7365098,1.0386145,0.0,0.0,0.0,0.0,0.4265383,0.0,1.3628551,0.0,1.028991,0.0,1.3135573,1.7239186,0.26714298,1.7460876,0.0,0.46510237,0.0,0.25875378,0.0,2.2731366,0.4151013,0.0,0.0,0.43234694,0.0,0.023688845,0.0,1.0434204,0.0,0.0,0.0,0.0,0.0,0.0,0.027842242,0.263843,0.0,0.0,0.0,0.0,0.0,1.0198772,1.2622308,1.4346488,0.0,2.335451,0.0,0.0,0.0,0.0,0.45994204,0.0,0.0,0.0,0.43776718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58108824,0.0,0.13682362,0.0,0.023104584,0.05141191,0.0,0.5335281,0.0,0.0,0.6466406,0.81417537,0.0,0.0,0.18087041,0.32394966,0.3209615,0.0,0.5540115,0.0,0.0,0.0,0.0,1.1486609,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.14.jpg,0.0,0.0,0.4685426,0.0,1.8219991,1.0942581,0.7568598,0.9249011,0.0,0.0,0.0,0.0,0.47026157,0.0,1.5642982,0.0,0.94970655,0.0,1.6631278,1.7872688,0.47712412,1.4862273,0.0,0.8638855,0.0,0.520913,0.0,2.2091684,0.42170095,0.0,0.0,0.330582,0.0,0.0,0.0,0.94278115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2314205,0.0,0.0,0.0,0.04609798,0.0,1.4028858,1.5187658,1.4797231,0.0,1.6010039,0.0,0.0,0.0,0.0,0.5484421,0.0,0.0,0.0,0.26453224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6694813,0.0,0.0,0.21035133,0.0,0.8900557,0.0,0.0,0.6904589,0.73682505,0.0,0.0,0.027320832,0.49803653,0.0,0.0,0.7103692,0.0,0.0,0.0,0.0,0.6613787,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.17.jpg,0.0,0.0,0.5359693,0.0,1.9516742,1.1273155,0.6376543,1.0248712,0.0,0.0,0.0,0.0,0.47851065,0.0,1.4473381,0.0,1.1643724,0.0,1.334144,1.6671422,0.69871914,1.3572987,0.0,1.0215874,0.0,0.13180241,0.0,2.122711,0.6037654,0.0,0.0,0.20018004,0.0,0.0,0.0,0.6186563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391635,0.0,0.0,0.0,0.046832744,0.0,1.2210791,1.4042428,1.5306878,0.0,1.4087633,0.0,0.0,0.0,0.0,0.23181395,0.0,0.0,0.0,0.50693685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152958,0.0,0.0,0.0,0.0,0.7244597,0.0,0.0,0.91853946,0.693752,0.0,0.0,0.09681132,0.2813098,0.0,0.0,0.6113058,0.0,0.0,0.0,0.0,0.79545224,0.0,0.0
drive/My Drive/faces94/male/svkriz/svkriz.8.jpg,0.56154245,0.0,0.5894871,0.0,1.022269,0.2764088,0.0,0.36595565,0.18447946,0.0,0.0,0.0,0.9201061,0.0,1.3567802,0.0,0.45357722,0.0,0.57902664,2.1449964,1.268776,2.1853814,0.0,0.8738879,0.0,0.89327073,0.0,0.8222983,0.783813,0.0,0.0,0.8003553,0.0,0.5043137,0.0,0.046061594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24537884,0.0,0.0,0.0,1.0167106,0.7554799,1.3916132,1.3190721,1.7541618,0.0,1.4634584,0.0,0.0,0.0,0.0,1.2725657,0.0,0.0,0.0,0.37181523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15764983,0.747065,0.12199959,0.0,0.0,0.34910747,0.0,1.2172363,0.0,0.0,0.0,0.19512919,0.0,0.0,0.0,1.2541398,0.31169707,0.0,0.0,0.0,0.0,0.0,0.0,1.1941974,0.009870072,0.0
drive/My Drive/faces94/male/rmpugh/rmpugh.16.jpg,0.9217627,0.0,0.47940236,0.0,1.5206912,0.96736246,0.0,0.0,0.22961554,1.0301709,0.0,0.0,0.5377703,0.0,0.9927661,1.1517304,2.0788817,0.0,0.0,0.90036863,1.0887675,0.23699713,0.23766404,2.1971686,0.0,0.20040596,0.0,0.55384535,0.8675793,0.0,1.0008011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627672,0.0,0.0,0.0,1.8949822,0.79337364,0.0,0.0,1.319172,0.8993143,0.18527557,0.0,0.33928034,0.0,0.0,0.0,0.0,1.5764743,0.0,0.0,0.0,0.0,0.0,0.0,0.91323215,0.0,0.0,0.5784142,0.0,0.6958302,0.448486,0.0,0.8467913,0.0,0.0,0.77176803,0.0,0.0,0.87217665,0.0,0.0,0.7958883,0.7074531,0.0,0.23213181,0.0,0.5769098,0.0,0.0,1.6738023,0.0,0.0,0.0,0.0,0.71450025,0.0,0.0
drive/My Drive/faces94/male/rmpugh/rmpugh.13.jpg,0.8300966,0.0,0.55462193,0.0,1.3418009,0.61648554,0.0,0.0,0.028958477,0.71841383,0.0,0.0,0.5369457,0.0,1.090332,1.1368786,1.9828374,0.0,0.0,0.8876626,1.1644981,0.75689507,0.33236918,1.582562,0.0,0.0,0.0,0.43720043,1.2762983,0.0,0.7828342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392813,0.0,0.0,0.0,1.9401991,0.5622174,0.0,0.0,1.4581447,0.9749372,0.16063467,0.0,0.28039017,0.0,0.0,0.0,0.0,1.6178685,0.0,0.0,0.0,0.0,0.0,0.0,0.8880916,0.0,0.0,0.52095634,0.0,0.2621247,0.06160208,0.0,0.97744495,0.0,0.0,0.6154625,0.0,0.0,0.72625124,0.0,0.0,0.8220457,0.65684307,0.0,0.0,0.0,0.41836318,0.0,0.0,1.1222346,0.0,0.0,0.0,0.0,0.86559886,0.0,0.0
drive/My Drive/faces94/male/rmpugh/rmpugh.15.jpg,0.791079,0.0,0.62689537,0.0,1.4631977,0.6237855,0.0,0.0,0.15423045,0.7476731,0.0,0.0,0.5320969,0.0,1.0580089,1.0126504,2.0040786,0.0,0.0,0.7689567,1.1523644,0.69419354,0.33523974,1.6378087,0.0,0.0,0.0,0.5146957,1.1048298,0.0,0.81857705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86042404,0.0,0.0,0.0,1.8529253,0.4752181,0.0,0.0,1.3576372,1.0827944,0.32929423,0.0,0.31770045,0.0,0.0,0.0,0.0,1.6207596,0.0,0.0,0.0,0.0,0.0,0.0,0.87619674,0.0,0.0,0.4539063,0.0,0.34206545,0.1479039,0.0,0.8446809,0.0,0.0,0.7767252,0.0,0.0,0.74675477,0.0,0.0,0.87773156,0.6158198,0.0,0.028822167,0.0,0.37758422,0.0,0.0,1.1789185,0.0,0.0,0.0,0.0,0.91789824,0.0,0.0
drive/My Drive/faces94/male/rmpugh/rmpugh.8.jpg,0.75072634,0.0,0.33889377,0.0,1.3823844,0.9467792,0.0,0.0,0.21329994,1.0773576,0.0,0.0,0.5786855,0.0,1.0039573,1.2644184,1.9289402,0.0,0.0,0.90907663,0.8717667,0.0,0.4431049,2.4007719,0.0,0.62897736,0.0,0.5745973,0.7536051,0.0,1.0559675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87710047,0.0,0.0,0.0,1.8070948,1.0053316,0.0,0.0,1.1091999,0.6019031,0.12829384,0.0,0.2934624,0.0,0.0,0.0,0.0,1.4600261,0.0,0.0,0.0,0.0,0.0,0.0,0.631105,0.0,0.13558933,0.5907995,0.0,0.8138673,0.52833265,0.0,0.9500986,0.0,0.0,0.5168573,0.0,0.0,0.7579799,0.0,0.0,0.5078465,0.53452885,0.0,0.24162292,0.0,0.66135275,0.11042473,0.0,1.9920094,0.0,0.0,0.0,0.0,0.3626269,0.0,0.0
drive/My Drive/faces94/male/rmpugh/rmpugh.9.jpg,0.3431896,0.0,0.59354997,0.0,1.4903142,0.9855253,0.0,0.07779613,0.7013484,1.0443164,0.16607536,0.0,0.5627696,0.0,0.95430046,0.9791738,1.9437279,0.0,0.0,0.43766353,0.7031705,0.0,0.6159932,2.6032772,0.0,0.7494048,0.0,0.68217725,0.20492412,0.0,1.0218898,0.0,0.0,0.0,0.0,0.18705034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603857,0.0,0.0,0.0,1.6446844,0.73865193,0.0,0.0,0.80985934,0.58977526,0.6695387,0.0,0.41957143,0.0,0.0,0.0,0.0,1.3103559,0.0,0.0,0.0,0.0,0.0,0.0,0.43386504,0.0,0.02987244,0.53470725,0.0,0.8353763,0.81470376,0.0,0.49251688,0.0,0.0,0.8802407,0.0,0.0,0.74035,0.0,0.0,0.4847176,0.2637686,0.0,0.24428755,0.0,0.3945641,0.21249522,0.0,2.291683,0.0,0.0,0.0,0.0,0.45205647,0.0,0.0
drive/My Drive/faces94/male/rmpugh/rmpugh.17.jpg,1.2021723,0.0,0.43476483,0.0,1.0925288,0.6136943,0.0,0.0,0.0,0.7916898,0.0,0.0,0.32429147,0.0,0.7800778,1.488709,2.3022742,0.0,0.0,0.9568755,0.85500497,0.50882107,0.16853611,1.8747838,0.0,0.06504582,0.0,0.058163825,1.2492169,0.0,0.7266558,0.024541635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86452776,0.0,0.0,0.0,1.8847145,0.9207136,0.0,0.0,1.4926355,0.7080843,0.0,0.0,0.34494713,0.0,0.0,0.0,0.0,1.6230464,0.0,0.0,0.0,0.0,0.0,0.0,0.94838035,0.0,0.2951506,0.8021341,0.0,0.7459976,0.22825138,0.0,1.2139642,0.0,0.0,0.37016422,0.0,0.14763476,0.6854968,0.0,0.0,0.915275,0.5712924,0.0,0.10008814,0.0,0.6206979,0.07502779,0.0,1.1036367,0.0,0.0,0.0,0.100469336,0.48289984,0.006143015,0.0
drive/My Drive/faces94/male/rmpugh/rmpugh.14.jpg,0.8085092,0.0,1.1378953,0.0,1.649197,0.44580644,0.0,0.35825446,0.4121629,0.59462494,0.23055606,0.0,0.7985463,0.0,0.80468225,0.6330252,2.0192223,0.0,0.0,0.57350194,0.98534954,0.86676306,0.6350925,1.3663805,0.0,0.0,0.0,0.747304,0.67100847,0.0,0.68494433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86772895,0.0,0.5022379,0.0,1.3552964,0.13800296,0.0,0.0,1.0732038,1.3681297,1.221756,0.0,0.4533683,0.0,0.0,0.0,0.0,1.5700678,0.0,0.0,0.0,0.0,0.0,0.04734835,0.75044435,0.088293195,0.0,0.26478744,0.0,0.037237536,0.0,0.6163269,0.6832025,0.0,0.0,1.2896762,0.0,0.0,0.5939126,0.0,0.0,1.1386021,0.42338648,0.0,0.08148126,0.0,0.0,0.0,0.0,1.0965172,0.0,0.0,0.0,0.0,1.3774137,0.0,0.0
